age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,management,married,primary,yes,16582,no,no,unknown,23,may,-40,3,0,0,unknown,no
43,services,divorced,tertiary,yes,16581,no,yes,unknown,8,jun,-53,2,0,0,unknown,no
15,blue-collar,single,secondary,no,2765,yes,no,unknown,23,jun,460,1,0,0,unknown,no
47,management,single,secondary,no,-1820,yes,no,unknown,6,may,-40,2,-1,0,unknown,no
27,management,married,tertiary,no,2766,yes,no,unknown,25,may,-814,1,-1,0,unknown,no
65,blue-collar,divorced,secondary,no,6030,no,no,unknown,30,may,-36,0,0,0,unknown,no
65,management,married,tertiary,no,-1820,yes,no,unknown,6,jun,-343,24,0,0,unknown,no
36,management,divorced,primary,no,6030,yes,no,unknown,11,may,-50,1,-1,0,unknown,no
51,blue-collar,married,secondary,yes,6030,yes,yes,unknown,16,may,848,0,0,0,unknown,no
47,technician,divorced,secondary,no,6054,no,no,unknown,9,may,848,1,0,0,unknown,no
25,management,married,primary,no,-2942,yes,no,unknown,23,jun,187,1,-1,0,unknown,no
41,self-employed,single,secondary,yes,-3238,yes,no,unknown,23,may,305,2,0,0,unknown,no
65,entrepreneur,married,secondary,no,2766,yes,no,unknown,16,jun,1244,24,-1,0,unknown,no
47,technician,married,tertiary,no,-1820,yes,no,unknown,16,may,-53,-1,-1,0,unknown,no
65,blue-collar,single,tertiary,no,-612,yes,no,unknown,33,jun,848,2,0,0,unknown,no
43,admin.,married,secondary,no,2766,yes,yes,unknown,9,may,1244,1,-1,0,unknown,no
34,management,married,unknown,no,-2942,yes,no,unknown,9,jun,-40,11,0,0,unknown,no
43,blue-collar,married,primary,yes,-5176,no,no,unknown,9,jun,1630,2,0,0,unknown,no
51,services,married,unknown,no,1810,yes,no,unknown,4,jun,-92,3,-1,0,unknown,no
21,management,single,secondary,no,-2939,yes,yes,unknown,18,jun,-53,1,0,0,unknown,no
47,housemaid,married,secondary,no,2766,yes,no,unknown,1,jun,-246,0,-1,0,unknown,no
47,housemaid,married,tertiary,no,6054,yes,yes,unknown,23,may,-806,7,-1,0,unknown,no
34,blue-collar,married,secondary,no,-13924,yes,no,unknown,9,may,2283,1,-1,0,unknown,no
65,management,married,secondary,no,-1820,yes,no,unknown,33,jun,-40,2,0,0,unknown,no
65,management,single,secondary,no,-612,yes,no,unknown,9,may,1244,0,-1,0,unknown,no
51,admin.,married,secondary,no,-1820,yes,no,unknown,30,jun,-40,0,0,0,unknown,no
29,services,single,primary,yes,852,yes,no,unknown,6,may,333,1,0,0,unknown,no
27,services,single,primary,yes,-2985,yes,no,unknown,25,jun,-343,1,0,0,unknown,yes
47,services,divorced,secondary,no,6030,yes,no,unknown,18,may,462,1,-1,0,unknown,no
51,self-employed,single,secondary,no,-1820,yes,no,unknown,6,may,-36,0,-1,0,unknown,no
27,management,single,secondary,no,-612,yes,no,unknown,12,jun,-27,1,0,0,unknown,no
65,housemaid,single,secondary,no,16582,yes,no,unknown,16,may,333,3,0,0,unknown,no
34,services,single,secondary,no,6054,yes,yes,unknown,9,may,-67,13,-1,0,unknown,no
25,blue-collar,married,secondary,yes,-2942,no,no,unknown,23,jun,-67,24,-1,0,unknown,no
40,admin.,married,secondary,yes,9423,no,no,unknown,16,may,-40,1,-1,0,unknown,no
51,admin.,single,primary,no,9367,yes,no,unknown,-1,jun,-67,1,-1,0,unknown,no
51,management,married,secondary,yes,-3238,no,no,unknown,9,may,333,1,0,0,unknown,no
31,management,divorced,tertiary,no,-2942,yes,no,unknown,1,jun,-36,0,-1,0,unknown,no
42,admin.,single,secondary,yes,-1793,yes,no,unknown,1,may,848,0,-1,0,unknown,no
65,blue-collar,single,tertiary,no,9423,yes,no,unknown,22,may,-53,2,-1,0,unknown,no
34,management,married,secondary,no,5583,yes,no,unknown,9,may,205,2,-1,0,unknown,no
66,services,divorced,secondary,no,6030,yes,no,unknown,16,may,848,1,0,0,unknown,no
28,management,married,secondary,no,6054,no,no,unknown,6,may,333,1,-1,0,unknown,no
65,management,single,unknown,no,6054,yes,no,unknown,1,may,-67,1,0,0,unknown,no
27,blue-collar,single,secondary,no,6049,yes,no,unknown,9,may,-40,-1,0,0,unknown,no
65,management,married,secondary,no,16582,no,no,unknown,11,jun,329,2,-1,0,unknown,no
48,management,single,secondary,no,-2985,yes,no,unknown,9,may,-53,1,-1,0,unknown,no
51,technician,single,unknown,no,-5270,yes,no,unknown,18,may,-40,1,0,0,unknown,no
36,services,divorced,secondary,yes,2766,yes,no,unknown,9,jun,332,24,-1,0,unknown,no
47,technician,divorced,primary,yes,-612,yes,yes,unknown,20,may,333,0,-1,0,unknown,no
25,unknown,married,secondary,no,6021,yes,no,unknown,6,jun,1238,0,-1,0,unknown,no
21,admin.,married,unknown,no,6030,yes,no,unknown,33,may,-24,1,-1,0,unknown,no
51,student,single,secondary,no,-612,yes,no,unknown,9,may,333,0,0,0,unknown,no
36,admin.,divorced,secondary,yes,2766,yes,no,unknown,6,may,-27,2,0,0,unknown,no
43,retired,married,unknown,no,6054,yes,no,unknown,16,may,1535,1,0,0,unknown,no
27,management,single,secondary,no,-612,yes,no,unknown,8,may,-53,1,0,0,unknown,no
43,management,married,secondary,yes,7702,yes,no,unknown,6,may,848,-1,-1,0,unknown,no
43,admin.,married,secondary,no,-1820,yes,no,unknown,23,may,848,1,0,0,unknown,no
51,management,married,secondary,no,-2942,yes,no,unknown,30,jun,-67,0,-1,0,unknown,no
39,retired,single,secondary,no,2766,no,no,unknown,11,may,333,6,0,0,unknown,no
51,management,married,unknown,no,6054,yes,no,unknown,23,may,941,2,0,0,unknown,no
21,management,single,primary,no,-612,yes,yes,unknown,-1,jun,1630,0,0,0,unknown,no
43,services,single,secondary,no,2766,yes,yes,unknown,9,may,1244,1,0,0,unknown,no
47,management,single,secondary,no,-1820,no,no,unknown,33,jun,-67,1,-1,0,unknown,no
47,blue-collar,single,secondary,no,6030,no,no,unknown,9,may,1630,1,0,0,unknown,no
25,management,single,secondary,no,-13925,no,yes,unknown,23,may,-40,13,0,0,unknown,no
34,management,single,secondary,no,5896,yes,no,unknown,9,may,-67,1,0,0,unknown,no
43,management,married,secondary,yes,6030,yes,no,unknown,9,may,333,2,0,0,unknown,no
34,management,single,secondary,no,2766,yes,no,unknown,16,may,-343,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,yes,2766,no,no,unknown,11,may,333,2,0,0,unknown,no
51,management,single,primary,no,9423,no,no,unknown,16,may,-27,0,0,0,unknown,no
27,technician,single,secondary,no,-1820,yes,no,unknown,16,may,205,1,0,0,unknown,no
65,housemaid,married,primary,no,-2942,yes,no,unknown,30,may,-53,3,0,0,unknown,no
65,blue-collar,divorced,secondary,yes,-1820,yes,no,unknown,16,may,-55,1,-1,0,unknown,no
36,management,single,secondary,yes,-612,yes,no,unknown,1,may,111,3,0,0,unknown,no
43,management,single,secondary,no,-2942,no,no,unknown,30,may,205,1,-1,0,unknown,no
21,management,married,secondary,yes,-307,yes,no,unknown,16,may,848,2,-1,0,unknown,no
21,management,single,secondary,no,-2985,yes,yes,unknown,22,may,205,2,0,0,unknown,no
36,management,divorced,secondary,no,2766,no,no,unknown,16,may,260,-1,0,0,unknown,no
27,management,married,secondary,no,-1820,yes,no,unknown,23,may,205,0,0,0,unknown,no
43,blue-collar,divorced,primary,yes,852,yes,no,unknown,23,may,333,2,0,0,unknown,no
15,management,divorced,secondary,no,-5270,no,yes,unknown,6,may,-24,23,-1,0,unknown,no
34,management,single,primary,no,6033,yes,no,unknown,16,jun,333,3,0,0,unknown,no
27,technician,married,secondary,no,-612,yes,no,unknown,6,may,333,3,-1,0,unknown,no
25,blue-collar,married,secondary,no,786,yes,no,unknown,16,may,333,1,0,0,unknown,no
65,blue-collar,divorced,secondary,no,16582,no,no,unknown,25,jun,848,2,-1,0,unknown,no
34,services,single,tertiary,no,6030,yes,no,unknown,23,jun,-52,0,-1,0,unknown,no
65,management,single,primary,no,-3238,yes,no,unknown,16,may,653,1,-1,0,unknown,no
30,management,single,primary,no,-612,no,no,unknown,22,may,653,1,-1,0,unknown,no
65,technician,single,secondary,no,6030,no,no,unknown,1,may,2283,3,0,0,unknown,no
15,admin.,married,tertiary,no,-3230,yes,no,unknown,33,jun,-49,0,-1,0,unknown,no
27,management,divorced,unknown,no,-612,yes,no,unknown,11,may,333,2,-1,0,unknown,no
51,services,married,primary,no,9423,yes,no,unknown,18,may,848,3,0,0,unknown,no
15,management,single,primary,no,6054,yes,no,unknown,11,may,333,3,-1,0,unknown,no
36,blue-collar,divorced,unknown,no,-3238,yes,no,unknown,6,may,333,0,0,0,unknown,no
27,management,married,secondary,no,6054,yes,no,unknown,9,may,-814,7,-1,0,unknown,no
51,admin.,married,secondary,no,-3196,yes,no,unknown,9,may,-40,2,0,0,unknown,no
55,management,married,secondary,no,9423,yes,no,unknown,12,may,-27,0,-1,0,unknown,no
65,housemaid,married,secondary,no,6012,yes,no,unknown,11,may,-814,1,-1,0,unknown,no
29,management,single,secondary,no,-612,yes,no,unknown,22,may,848,2,0,0,unknown,no
43,services,divorced,unknown,no,68,yes,no,unknown,9,may,333,0,0,0,unknown,no
47,admin.,divorced,secondary,no,6054,yes,no,unknown,1,may,-27,1,-1,0,unknown,no
42,blue-collar,divorced,tertiary,no,9401,yes,no,unknown,9,may,1244,3,0,0,unknown,no
27,services,divorced,unknown,no,-2985,yes,no,unknown,18,may,651,1,-1,0,unknown,no
65,admin.,married,secondary,no,-2942,no,no,unknown,-1,may,-67,1,-1,0,unknown,no
31,management,single,secondary,no,-1820,yes,no,unknown,1,may,2283,1,-1,0,unknown,no
25,services,divorced,secondary,no,2766,yes,no,unknown,16,may,-40,1,0,0,unknown,no
24,retired,married,secondary,no,852,no,yes,unknown,25,jun,-40,1,0,0,unknown,no
27,management,married,tertiary,no,-2942,yes,no,unknown,12,may,-40,1,-1,0,unknown,no
43,unknown,married,primary,no,-3238,yes,no,unknown,22,jun,-67,3,0,0,unknown,no
34,management,married,secondary,no,-2942,yes,no,unknown,16,may,513,2,0,0,unknown,no
27,blue-collar,single,unknown,no,16581,yes,no,unknown,23,jun,-67,1,0,0,unknown,yes
30,blue-collar,single,tertiary,yes,2766,yes,no,unknown,18,may,-40,2,-1,0,unknown,no
31,services,married,secondary,no,852,yes,yes,unknown,18,may,455,0,-1,0,unknown,no
34,retired,married,secondary,no,9423,no,no,unknown,16,jun,1630,1,-1,0,unknown,no
14,blue-collar,married,tertiary,no,846,yes,no,unknown,23,may,-36,0,-1,0,unknown,no
65,services,single,tertiary,no,852,yes,no,unknown,6,may,-35,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,2766,yes,no,unknown,23,may,1630,3,0,0,unknown,no
15,blue-collar,single,tertiary,no,852,yes,no,unknown,16,jun,-53,2,0,0,unknown,no
51,management,single,secondary,no,6054,no,no,unknown,11,jun,-343,-1,0,0,unknown,no
21,admin.,married,tertiary,no,852,yes,no,unknown,9,jun,333,2,-1,0,unknown,no
31,admin.,married,secondary,no,-2985,yes,yes,unknown,6,may,205,1,0,0,unknown,yes
47,services,single,secondary,no,-612,yes,no,unknown,6,jun,-36,-1,0,0,unknown,no
31,unknown,divorced,unknown,no,-2093,yes,no,unknown,1,may,-36,7,0,0,unknown,no
36,management,single,secondary,no,-612,yes,yes,unknown,16,may,-67,0,-1,0,unknown,no
29,unknown,married,secondary,no,2766,yes,no,unknown,22,may,-814,-1,-1,0,unknown,no
47,retired,married,tertiary,no,6054,yes,no,unknown,1,may,-246,2,-1,0,unknown,no
51,blue-collar,single,secondary,no,-1820,yes,no,unknown,9,may,1630,1,0,0,unknown,no
43,retired,married,primary,no,2766,yes,no,unknown,9,jun,1497,0,-1,0,unknown,no
59,admin.,single,unknown,no,6052,yes,yes,unknown,11,jun,-27,1,0,0,unknown,no
27,retired,married,primary,no,-2985,yes,no,unknown,30,jun,-67,1,0,0,unknown,no
29,blue-collar,married,primary,yes,2766,no,no,unknown,11,may,347,7,0,0,unknown,no
15,blue-collar,married,primary,no,-612,yes,no,unknown,23,jun,1630,0,0,0,unknown,no
47,technician,single,secondary,no,15838,yes,no,unknown,9,may,2283,2,-1,0,unknown,no
21,admin.,married,secondary,no,852,yes,no,unknown,5,jun,205,3,-1,0,unknown,no
27,unknown,divorced,tertiary,no,-2942,yes,no,unknown,11,may,-814,0,0,0,unknown,no
51,services,married,secondary,no,-2985,yes,no,unknown,22,may,-36,0,-1,0,unknown,no
21,management,divorced,unknown,no,6030,no,no,unknown,11,may,1244,24,0,0,unknown,no
47,management,single,tertiary,yes,-612,yes,no,unknown,9,may,-40,7,-1,0,unknown,no
25,management,divorced,secondary,no,6054,yes,no,unknown,9,may,848,7,0,0,unknown,no
51,admin.,married,tertiary,no,-2985,yes,no,unknown,23,may,333,3,0,0,unknown,no
14,blue-collar,married,secondary,no,9423,yes,no,unknown,16,may,653,1,-1,0,unknown,no
25,admin.,single,secondary,no,2766,yes,no,unknown,6,may,-40,1,-1,0,unknown,no
25,admin.,married,secondary,no,-2942,yes,no,unknown,1,may,2283,2,-1,0,unknown,no
51,management,single,secondary,no,9423,yes,no,unknown,23,jun,-27,0,0,0,unknown,no
34,housemaid,single,secondary,no,16582,yes,no,unknown,33,jun,-343,3,0,0,unknown,yes
47,services,married,primary,no,-1820,yes,no,unknown,22,may,333,1,-1,0,unknown,no
15,blue-collar,married,primary,no,-1820,yes,no,unknown,23,jun,333,1,0,0,unknown,no
47,technician,single,primary,no,6030,yes,no,unknown,24,may,-40,1,0,0,unknown,yes
36,management,married,secondary,no,852,yes,no,unknown,16,may,333,3,-1,0,unknown,no
43,admin.,married,tertiary,no,2766,no,no,unknown,21,may,-36,1,-1,0,unknown,no
65,blue-collar,divorced,secondary,no,-1820,yes,no,unknown,33,may,653,1,0,0,unknown,no
34,management,married,secondary,no,-1820,yes,yes,unknown,9,may,-36,2,-1,0,unknown,no
40,admin.,married,primary,no,-612,yes,no,unknown,6,may,205,1,-1,0,unknown,yes
25,blue-collar,married,secondary,no,9423,no,yes,unknown,9,may,333,2,0,0,unknown,no
21,blue-collar,divorced,secondary,no,6030,no,yes,unknown,23,may,848,1,-1,0,unknown,no
51,management,married,secondary,no,-2942,yes,no,unknown,16,may,462,0,-1,0,unknown,no
27,management,married,secondary,no,852,yes,no,unknown,20,may,848,3,0,0,unknown,no
34,management,single,secondary,no,-5270,yes,no,unknown,20,may,653,1,-1,0,unknown,no
27,unemployed,married,secondary,no,3284,yes,no,unknown,12,may,653,13,0,0,unknown,no
66,management,married,primary,no,-2942,yes,yes,unknown,6,jun,331,1,0,0,unknown,no
29,management,divorced,primary,no,2501,no,yes,unknown,11,jun,205,1,-1,0,unknown,no
47,management,divorced,tertiary,no,2766,no,no,unknown,9,may,-53,0,-1,0,unknown,no
21,admin.,divorced,primary,yes,2766,yes,no,unknown,6,jun,-53,-1,-1,0,unknown,no
36,retired,married,unknown,yes,6054,yes,no,unknown,6,jun,-343,2,-1,0,unknown,no
27,admin.,married,unknown,no,-3238,yes,no,unknown,6,may,653,3,-1,0,unknown,no
43,housemaid,married,secondary,no,5083,yes,no,unknown,23,may,-40,3,0,0,unknown,no
34,housemaid,single,secondary,no,6030,yes,no,unknown,1,may,3387,3,-1,0,unknown,no
25,management,single,secondary,yes,2766,yes,no,unknown,23,may,848,0,-1,0,unknown,no
27,housemaid,single,secondary,no,-1820,yes,no,unknown,23,may,653,3,-1,0,unknown,no
30,unemployed,married,secondary,no,2765,yes,no,unknown,16,may,2283,1,-1,0,unknown,no
47,technician,married,secondary,yes,-1820,yes,no,unknown,30,may,-53,2,-1,0,unknown,no
51,services,married,tertiary,no,-1820,yes,no,unknown,16,jun,-246,1,0,0,unknown,no
51,services,single,primary,no,6030,yes,no,unknown,-1,may,462,1,-1,0,unknown,no
43,blue-collar,married,tertiary,no,-1820,yes,no,unknown,32,may,-48,2,-1,0,unknown,no
36,blue-collar,single,secondary,no,-1814,yes,no,unknown,6,may,-40,24,0,0,unknown,no
65,blue-collar,married,tertiary,yes,852,yes,yes,unknown,11,jun,-53,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2766,yes,no,unknown,18,jun,-36,2,-1,0,unknown,no
43,admin.,married,secondary,no,9423,yes,no,unknown,6,jun,847,0,0,0,unknown,yes
36,management,married,primary,no,6054,yes,no,unknown,6,may,-40,3,0,0,unknown,no
27,blue-collar,single,secondary,yes,-13925,yes,no,unknown,16,may,2283,2,-1,0,unknown,no
21,technician,single,secondary,no,6030,yes,no,unknown,6,jun,-67,1,0,0,unknown,no
27,blue-collar,single,secondary,no,16582,no,yes,unknown,9,may,333,2,-1,0,unknown,no
43,management,married,secondary,no,-1820,yes,no,unknown,9,jun,462,0,0,0,unknown,no
51,management,single,secondary,yes,852,yes,yes,unknown,20,may,-40,0,0,0,unknown,no
43,management,single,secondary,no,852,yes,no,unknown,23,may,333,3,0,0,unknown,no
66,retired,single,secondary,no,6054,no,no,unknown,9,may,-53,1,0,0,unknown,no
47,blue-collar,single,secondary,no,2766,yes,no,unknown,16,may,1630,3,0,0,unknown,no
25,management,single,secondary,yes,2766,no,no,unknown,16,may,1630,24,0,0,unknown,no
27,management,single,primary,no,-2985,yes,no,unknown,30,may,1286,0,-1,0,unknown,no
29,housemaid,divorced,tertiary,no,16582,no,yes,unknown,30,may,3387,2,-1,0,unknown,no
66,blue-collar,single,primary,no,852,yes,no,unknown,16,may,1630,-8,-1,0,unknown,no
15,management,married,tertiary,no,-612,yes,no,unknown,23,jun,-40,1,0,0,unknown,no
34,services,single,secondary,no,852,yes,no,unknown,9,jun,-343,1,-1,0,unknown,no
55,admin.,single,secondary,no,777,yes,no,unknown,9,jun,1630,2,-1,0,unknown,no
51,management,married,primary,no,6030,yes,no,unknown,16,may,848,7,0,0,unknown,no
21,technician,married,unknown,no,852,yes,no,unknown,23,jun,332,1,-1,0,unknown,no
66,blue-collar,married,secondary,no,6030,no,no,unknown,22,may,-67,1,-1,0,unknown,yes
29,housemaid,married,tertiary,no,9423,yes,no,unknown,6,jun,-67,13,-1,0,unknown,no
59,management,single,primary,no,-612,yes,no,unknown,22,may,1630,1,0,0,unknown,no
43,admin.,single,primary,yes,-2942,yes,no,unknown,9,jun,1630,1,0,0,unknown,no
47,blue-collar,single,secondary,no,-1820,yes,no,unknown,6,may,-67,7,0,0,unknown,yes
36,blue-collar,divorced,secondary,no,852,yes,no,unknown,11,may,333,1,0,0,unknown,no
51,management,single,secondary,no,6054,yes,no,unknown,23,may,-36,1,-1,0,unknown,no
14,management,married,secondary,no,-612,yes,no,unknown,9,may,3387,1,-1,0,unknown,no
51,admin.,single,secondary,no,6054,yes,yes,unknown,33,jun,-40,0,0,0,unknown,no
29,blue-collar,divorced,secondary,no,852,yes,no,unknown,16,may,848,1,0,0,unknown,no
27,retired,single,secondary,no,-3220,yes,no,unknown,20,may,653,0,-1,0,unknown,no
27,management,married,primary,no,-612,yes,no,unknown,23,may,-53,2,0,0,unknown,no
28,management,married,primary,no,2766,yes,no,unknown,12,may,848,0,0,0,unknown,no
66,services,married,primary,no,852,yes,yes,unknown,16,may,205,3,-1,0,unknown,no
25,services,married,secondary,yes,-1820,yes,no,unknown,16,may,-40,1,-1,0,unknown,no
21,management,married,primary,no,6030,no,no,unknown,6,jun,653,1,0,0,unknown,no
66,admin.,single,secondary,no,2098,yes,no,unknown,21,may,-53,1,-1,0,unknown,no
34,management,single,secondary,no,2766,yes,no,unknown,22,may,462,1,-1,0,unknown,no
27,services,single,secondary,no,5099,yes,no,unknown,23,may,844,2,0,0,unknown,no
34,blue-collar,single,primary,yes,-2942,yes,no,unknown,11,may,205,13,-1,0,unknown,yes
29,services,single,primary,yes,-612,no,no,unknown,16,may,-66,2,0,0,unknown,no
55,blue-collar,married,secondary,no,19463,yes,yes,unknown,6,may,2282,1,0,0,unknown,no
29,admin.,divorced,primary,yes,-2942,yes,no,unknown,20,may,-36,2,-1,0,unknown,no
47,services,divorced,secondary,no,-2891,yes,yes,unknown,16,may,-36,1,-1,0,unknown,no
51,student,divorced,primary,yes,2766,yes,yes,unknown,1,may,1630,1,0,0,unknown,no
21,admin.,single,unknown,no,6054,yes,yes,unknown,6,jun,205,1,0,0,unknown,no
29,blue-collar,single,secondary,yes,-5270,no,no,unknown,16,may,3387,7,0,0,unknown,no
31,technician,married,secondary,no,6054,no,no,unknown,9,may,-343,2,-1,0,unknown,no
21,unknown,married,secondary,no,2766,yes,no,unknown,12,may,333,-1,-1,0,unknown,no
42,blue-collar,divorced,primary,no,9423,yes,no,unknown,18,jun,848,0,-1,0,unknown,no
51,blue-collar,married,secondary,no,-8051,yes,no,unknown,9,may,205,3,0,0,unknown,no
40,retired,married,secondary,no,6030,yes,no,unknown,1,may,1244,1,0,0,unknown,no
34,admin.,divorced,secondary,no,2766,yes,no,unknown,33,may,-36,1,-1,0,unknown,no
51,retired,married,secondary,no,-1820,yes,no,unknown,12,jun,848,2,0,0,unknown,no
21,blue-collar,divorced,secondary,yes,-1820,yes,no,unknown,-1,jun,-27,2,-1,0,unknown,no
36,services,married,unknown,yes,6030,yes,yes,unknown,6,may,333,1,-1,0,unknown,no
65,management,single,secondary,no,-1820,yes,no,unknown,23,may,1875,1,-1,0,unknown,no
47,technician,married,secondary,no,852,yes,no,unknown,16,may,-92,2,0,0,unknown,no
27,blue-collar,married,secondary,yes,9423,no,no,unknown,18,may,205,1,0,0,unknown,no
43,services,single,tertiary,no,2766,yes,no,unknown,30,may,-53,0,0,0,unknown,yes
25,management,single,secondary,no,852,yes,no,unknown,23,may,333,1,-1,0,unknown,no
27,retired,married,unknown,no,9423,yes,no,unknown,9,may,205,13,-1,0,unknown,no
29,housemaid,married,secondary,no,6054,no,no,unknown,22,jun,-814,3,0,0,unknown,no
50,unknown,divorced,secondary,no,852,yes,yes,unknown,6,may,-53,1,0,0,unknown,no
27,admin.,single,primary,no,-3238,yes,no,unknown,6,may,-63,0,0,0,unknown,no
